CustomerID,TotalSpend,TransactionFrequency,TotalItems,ProductVariety,Recency_Days,AvgTransactionValue,AvgItemsPerTransaction,Cluster
15208.0,100.4,1,40,6,58,100.4,40.0,3
15209.0,178.98000000000002,1,94,13,365,178.98000000000002,94.0,1
15210.0,845.01,2,613,46,13,422.505,306.5,3
15211.0,383.07,1,117,23,0,383.07,117.0,3
15212.0,106.48,1,48,5,11,106.48,48.0,3
15215.0,1687.49,4,551,59,28,421.8725,137.75,3
15216.0,389.49,1,189,22,253,389.49,189.0,1
15217.0,426.24,1,190,28,198,426.24,190.0,1
15218.0,5711.9400000000005,11,3201,95,24,519.2672727272728,291.0,3
15219.0,379.7,1,226,17,283,379.7,226.0,1
15221.0,2062.2000000000003,4,244,21,1,515.5500000000001,61.0,3
15222.0,2965.91,10,4018,97,107,296.591,401.8,3
15223.0,662.2,3,172,12,244,220.73333333333335,57.333333333333336,1
15224.0,549.28,3,291,19,147,183.09333333333333,97.0,1
15227.0,1269.09,4,467,54,31,317.2725,116.75,3
15228.0,2193.56,2,1120,94,63,1096.78,560.0,3
15229.0,160.5,1,114,9,221,160.5,114.0,1
15231.0,250.26,1,190,14,256,250.26,190.0,1
15233.0,59.400000000000006,1,12,1,36,59.400000000000006,12.0,3
15235.0,690.3000000000001,6,411,43,4,115.05000000000001,68.5,3
15240.0,2753.41,7,1845,97,9,393.3442857142857,263.57142857142856,3
15241.0,1293.72,3,1510,56,65,431.24,503.3333333333333,3
15242.0,302.04,1,196,4,57,302.04,196.0,3
15243.0,610.6,1,358,39,70,610.6,358.0,3
15244.0,280.51,1,67,14,301,280.51,67.0,1
15245.0,2095.0,5,1237,36,37,419.0,247.4,3
15246.0,266.25,1,112,18,190,266.25,112.0,1
15247.0,620.06,2,354,10,112,310.03,177.0,3
15248.0,1893.93,3,1065,103,46,631.3100000000001,355.0,3
15249.0,2577.54,5,1403,122,65,515.508,280.6,3
15250.0,60.0,1,48,3,275,60.0,48.0,1
15251.0,9839.55,10,5937,99,49,983.9549999999999,593.7,0
15252.0,1362.63,3,908,73,56,454.21000000000004,302.6666666666667,3
15253.0,1136.89,3,722,58,38,378.96333333333337,240.66666666666666,3
15254.0,787.99,2,436,46,181,393.995,218.0,1
15255.0,2815.17,8,1725,101,31,351.89625,215.625,3
15256.0,71.95,1,37,4,196,71.95,37.0,1
15257.0,368.75,1,25,5,49,368.75,25.0,3
15259.0,1182.38,4,631,50,147,295.595,157.75,3
15260.0,7377.46,20,3837,161,7,368.873,191.85,0
15261.0,1253.18,3,536,70,16,417.7266666666667,178.66666666666666,3
15262.0,239.87,2,145,14,15,119.935,72.5,3
15264.0,454.66,1,178,32,165,454.66,178.0,1
15265.0,1839.52,2,958,109,239,919.76,479.0,1
15266.0,732.91,4,218,36,14,183.2275,54.5,3
15268.0,961.9,3,428,21,113,320.6333333333333,142.66666666666666,3
15269.0,816.56,2,346,32,15,408.28,173.0,3
15270.0,6170.97,14,2489,55,35,440.78357142857146,177.78571428571428,3
15271.0,2146.95,10,1239,248,0,214.695,123.9,0
15272.0,1309.01,4,355,209,85,327.2525,88.75,0
15273.0,228.96,1,216,1,234,228.96,216.0,1
15276.0,491.17,3,256,115,29,163.72333333333333,85.33333333333333,3
15277.0,220.44,1,168,14,60,220.44,168.0,3
15278.0,496.16,4,458,29,196,124.04,114.5,1
15279.0,1290.03,4,613,58,15,322.5075,153.25,3
15280.0,284.4,2,353,39,123,142.2,176.5,3
15281.0,6211.42,7,4022,337,13,887.3457142857143,574.5714285714286,0
15282.0,348.59,1,395,27,205,348.59,395.0,1
15283.0,148.33,3,27,9,25,49.443333333333335,9.0,3
15284.0,24.75,1,5,1,135,24.75,5.0,3
15285.0,94.92,1,120,6,42,94.92,120.0,3
15287.0,369.34,3,577,13,14,123.11333333333333,192.33333333333334,3
15288.0,1574.51,6,627,78,0,262.41833333333335,104.5,3
15289.0,653.3100000000001,2,619,33,93,326.65500000000003,309.5,3
15290.0,2553.06,8,2066,34,28,319.1325,258.25,3
15291.0,9178.26,26,2914,80,8,353.01,112.07692307692308,0
15293.0,247.5,1,178,19,300,247.5,178.0,1
15294.0,233.35,1,97,15,45,233.35,97.0,3
15295.0,207.04,1,139,50,289,207.04,139.0,1
15296.0,6650.17,6,3686,253,55,1108.3616666666667,614.3333333333334,0
15298.0,4659.47,12,3170,145,1,388.2891666666667,264.1666666666667,0
15299.0,3484.53,6,2505,5,7,580.755,417.5,3
15301.0,2533.09,6,1515,106,3,422.1816666666667,252.5,3
15302.0,308.0,1,102,15,365,308.0,102.0,1
15303.0,650.16,2,266,36,200,325.08,133.0,1
15304.0,225.15,2,29,5,3,112.575,14.5,3
15305.0,93.6,1,40,5,190,93.6,40.0,1
15306.0,2310.38,6,2264,80,135,385.06333333333333,377.3333333333333,3
15309.0,797.96,4,440,49,245,199.49,110.0,1
15310.0,1634.64,1,1476,45,113,1634.64,1476.0,3
15311.0,55946.33,121,32784,594,0,462.36636363636364,270.94214876033055,2
15312.0,2005.34,8,1177,90,18,250.6675,147.125,3
15314.0,492.48,2,437,25,48,246.24,218.5,3
15317.0,129.75,1,45,5,312,129.75,45.0,1
15321.0,3961.42,9,2472,186,72,440.15777777777777,274.6666666666667,0
15322.0,711.18,1,555,41,111,711.18,555.0,3
15323.0,434.6,3,188,29,197,144.86666666666667,62.666666666666664,1
15324.0,140.22000000000003,1,74,8,336,140.22000000000003,74.0,1
15325.0,1439.72,7,1151,141,30,205.67428571428573,164.42857142857142,0
15326.0,1388.81,4,965,78,244,347.2025,241.25,1
15328.0,107.24,1,88,8,42,107.24,88.0,3
15329.0,1909.13,8,731,60,9,238.64125,91.375,3
15331.0,767.91,3,701,41,134,255.97,233.66666666666666,3
15332.0,4892.68,6,2306,113,1,815.4466666666667,384.3333333333333,3
15336.0,240.5,1,84,15,36,240.5,84.0,3
15337.0,373.02,1,200,21,46,373.02,200.0,3
15338.0,277.93,1,148,56,312,277.93,148.0,1
15339.0,1246.95,5,722,108,56,249.39000000000001,144.4,3
15340.0,105.5,1,76,7,196,105.5,76.0,1
15341.0,382.2,1,196,7,84,382.2,196.0,3
15346.0,343.7,2,116,20,60,171.85,58.0,3
15347.0,1162.0,4,542,29,1,290.5,135.5,3
15350.0,547.6,2,272,26,8,273.8,136.0,3
15351.0,1770.23,4,737,103,4,442.5575,184.25,3
15352.0,111.15,1,40,34,183,111.15,40.0,1
15353.0,2336.0,6,1181,247,2,389.3333333333333,196.83333333333334,0
15354.0,284.4,3,3,1,238,94.8,1.0,1
15356.0,664.66,4,324,153,3,166.165,81.0,3
15358.0,8703.210000000001,22,8328,264,0,395.60045454545457,378.54545454545456,0
15359.0,181.35,8,145,10,297,22.66875,18.125,1
15361.0,270.15000000000003,3,37,3,161,90.05000000000001,12.333333333333334,1
15362.0,613.08,2,368,38,83,306.54,184.0,3
15363.0,678.11,2,383,32,7,339.055,191.5,3
15365.0,2242.81,6,1047,82,38,373.8016666666667,174.5,3
15366.0,1786.57,5,1826,67,44,357.31399999999996,365.2,3
15367.0,3203.74,7,1887,148,53,457.6771428571428,269.57142857142856,0
15368.0,275.8,1,176,4,29,275.8,176.0,3
15369.0,6251.26,11,3288,44,127,568.2963636363637,298.90909090909093,3
15370.0,1352.96,1,567,50,45,1352.96,567.0,3
15371.0,59.400000000000006,1,12,1,297,59.400000000000006,12.0,1
15372.0,4009.66,7,3486,19,85,572.8085714285714,498.0,3
15373.0,1002.93,6,268,49,6,167.155,44.666666666666664,3
15374.0,139.32,1,164,6,259,139.32,164.0,1
15375.0,60.96,1,84,6,325,60.96,84.0,1
15377.0,1211.75,4,253,15,17,302.9375,63.25,3
15378.0,246.5,2,130,8,97,123.25,65.0,3
15379.0,1174.55,1,695,69,35,1174.55,695.0,3
15380.0,1788.8,7,656,6,0,255.54285714285714,93.71428571428571,3
15381.0,1293.72,3,631,16,58,431.24,210.33333333333334,3
15382.0,7777.84,6,5166,196,9,1296.3066666666666,861.0,0
15384.0,1385.38,2,1171,70,16,692.69,585.5,3
15385.0,625.2,2,267,8,27,312.6,133.5,3
15387.0,468.65,1,335,20,127,468.65,335.0,3
15389.0,2233.8,4,3540,2,35,558.45,885.0,3
15390.0,1216.66,2,894,77,31,608.33,447.0,3
15391.0,289.87,1,109,12,219,289.87,109.0,1
15392.0,1376.09,3,867,48,9,458.69666666666666,289.0,3
15393.0,659.48,3,228,29,202,219.82666666666668,76.0,1
15394.0,3103.26,7,1462,101,30,443.3228571428572,208.85714285714286,3
15396.0,508.2000000000001,1,156,2,218,508.2000000000001,156.0,1
15400.0,586.1,3,272,11,55,195.36666666666667,90.66666666666667,3
15401.0,216.95,2,93,14,87,108.475,46.5,3
15402.0,1203.77,4,1340,58,22,300.9425,335.0,3
15403.0,170.88,2,492,6,126,85.44,246.0,3
15404.0,257.06,1,334,16,10,257.06,334.0,3
15405.0,310.74,1,155,22,211,310.74,155.0,1
15406.0,465.16,2,293,66,88,232.58,146.5,3
15409.0,131.25,1,59,9,356,131.25,59.0,1
15410.0,1234.88,2,702,32,203,617.44,351.0,1
15413.0,6798.72,5,2694,20,326,1359.7440000000001,538.8,1
15416.0,588.5,3,330,36,113,196.16666666666666,110.0,3
15418.0,449.42,2,264,64,60,224.71,132.0,3
15420.0,743.0,6,844,52,69,123.83333333333333,140.66666666666666,3
15421.0,2854.98,6,1427,160,20,475.83,237.83333333333334,0
15422.0,1522.27,5,672,79,14,304.454,134.4,3
15423.0,223.39,2,97,12,216,111.695,48.5,1
15424.0,214.44,1,319,16,98,214.44,319.0,3
15425.0,1941.12,4,1041,114,35,485.28,260.25,3
15426.0,1134.85,5,534,199,4,226.96999999999997,106.8,0
15428.0,668.97,3,245,35,22,222.99,81.66666666666667,3
15430.0,954.75,2,309,36,102,477.375,154.5,3
15431.0,153.24,1,84,2,137,153.24,84.0,3
15432.0,149.57,1,27,6,176,149.57,27.0,1
15434.0,1525.5800000000002,6,776,60,9,254.26333333333335,129.33333333333334,3
15437.0,193.29,1,98,12,275,193.29,98.0,1
15439.0,1269.05,4,572,49,39,317.2625,143.0,3
15441.0,1254.21,3,587,45,31,418.07,195.66666666666666,3
15443.0,1900.64,7,1060,212,109,271.52000000000004,151.42857142857142,0
15445.0,171.0,1,60,9,225,171.0,60.0,1
15446.0,399.75,3,265,90,11,133.25,88.33333333333333,3
15447.0,337.71000000000004,4,143,20,162,84.42750000000001,35.75,1
15448.0,294.17,1,255,21,309,294.17,255.0,1
15451.0,226.86,2,76,56,69,113.43,38.0,3
15452.0,1256.63,3,807,126,25,418.8766666666667,269.0,3
15454.0,126.89,1,60,15,253,126.89,60.0,1
15455.0,38.25,1,3,2,232,38.25,3.0,1
15456.0,1656.93,7,2094,105,38,236.70428571428573,299.14285714285717,3
15458.0,208.8,1,144,6,37,208.8,144.0,3
15459.0,202.83,2,121,6,52,101.415,60.5,3
15461.0,429.7,2,230,1,95,214.85,115.0,3
15462.0,502.45,1,323,30,80,502.45,323.0,3
15465.0,5281.53,15,1506,77,4,352.102,100.4,0
15466.0,1225.93,3,695,172,24,408.6433333333334,231.66666666666666,0
15468.0,962.97,1,1245,56,27,962.97,1245.0,3
15469.0,335.7,1,134,19,73,335.7,134.0,3
15470.0,63.42,1,232,4,210,63.42,232.0,1
15471.0,837.53,2,414,67,15,418.765,207.0,3
15473.0,274.8,1,104,3,79,274.8,104.0,3
15474.0,150.35,1,55,19,230,150.35,55.0,1
15476.0,2209.98,4,1174,67,15,552.495,293.5,3
15477.0,368.4,1,216,2,284,368.4,216.0,1
15478.0,583.56,1,319,24,210,583.56,319.0,1
15479.0,147.4,1,38,9,368,147.4,38.0,1
15480.0,5373.5,4,1549,162,100,1343.375,387.25,0
15481.0,1993.34,1,1450,38,36,1993.34,1450.0,3
15482.0,3537.6,7,1512,41,21,505.37142857142857,216.0,3
15483.0,592.56,6,614,149,20,98.75999999999999,102.33333333333333,0
15484.0,1061.69,2,924,53,175,530.845,462.0,1
15485.0,3186.01,5,1263,45,8,637.202,252.6,3
15486.0,102.0,1,40,1,162,102.0,40.0,1
15487.0,231.32,1,144,14,314,231.32,144.0,1
15488.0,340.6,4,178,8,91,85.15,44.5,3
15489.0,1285.3300000000002,5,656,43,35,257.06600000000003,131.2,3
15490.0,210.85,1,82,22,65,210.85,82.0,3
15493.0,2168.27,4,655,201,24,542.0675,163.75,0
15494.0,2422.02,3,1913,219,113,807.34,637.6666666666666,0
15495.0,246.5,1,194,20,14,246.5,194.0,3
15496.0,146.14,1,98,22,266,146.14,98.0,1
15497.0,7395.19,7,2313,61,17,1056.4557142857143,330.42857142857144,3
15498.0,12633.18,19,6493,340,1,664.9042105263158,341.7368421052632,0
15499.0,158.65,1,59,40,358,158.65,59.0,1
15501.0,399.95,2,205,64,39,199.975,102.5,3
15502.0,3548.34,5,1613,114,3,709.668,322.6,3
15503.0,116.26,1,60,50,361,116.26,60.0,1
15504.0,349.87,3,108,33,155,116.62333333333333,36.0,1
15506.0,1058.25,3,795,82,16,352.75,265.0,3
15509.0,152.41,1,58,26,15,152.41,58.0,3
15512.0,210.58,2,167,22,25,105.29,83.5,3
15513.0,12992.33,18,5122,154,0,721.7961111111111,284.55555555555554,0
15514.0,2368.34,7,1989,97,14,338.3342857142857,284.14285714285717,3
15515.0,171.81,1,131,7,22,171.81,131.0,3
15518.0,2268.44,7,1547,166,14,324.0628571428571,221.0,0
15519.0,344.61,2,116,34,18,172.305,58.0,3
15521.0,4117.44,8,2671,121,35,514.68,333.875,3
15523.0,16847.18,15,15501,63,23,1123.1453333333334,1033.4,0
15524.0,151.4,1,24,8,241,151.4,24.0,1
15525.0,430.78,2,253,66,8,215.39,126.5,3
15527.0,3126.36,15,1220,119,29,208.424,81.33333333333333,0
15529.0,1116.72,2,992,133,1,558.36,496.0,3
15530.0,311.37,1,390,31,147,311.37,390.0,1
15532.0,2174.12,6,822,281,11,362.3533333333333,137.0,0
15534.0,162.25,1,63,8,360,162.25,63.0,1
15535.0,541.47,2,179,50,39,270.735,89.5,3
15536.0,259.09,1,242,16,44,259.09,242.0,3
15538.0,3358.4,6,1016,3,172,559.7333333333333,169.33333333333334,1
15540.0,247.38,1,244,16,10,247.38,244.0,3
15542.0,855.71,3,418,212,147,285.2366666666667,139.33333333333334,0
15543.0,114.4,1,81,28,94,114.4,81.0,3
15544.0,4615.72,12,3910,125,7,384.6433333333334,325.8333333333333,0
15545.0,135.32999999999998,1,75,31,6,135.32999999999998,75.0,3
15546.0,1079.1,2,198,6,241,539.55,99.0,1
15547.0,5146.45,12,3279,365,11,428.87083333333334,273.25,0
15548.0,158.09,1,64,23,230,158.09,64.0,1
15549.0,652.7,5,242,43,56,130.54000000000002,48.4,3
15550.0,1635.42,8,844,138,13,204.4275,105.5,0
15551.0,1243.75,6,578,95,29,207.29166666666666,96.33333333333333,3
15552.0,162.4,1,106,13,258,162.4,106.0,1
15555.0,7272.03,22,4579,437,0,330.5468181818182,208.13636363636363,0
15558.0,202.68,1,73,23,274,202.68,73.0,1
15559.0,1109.4,1,526,62,203,1109.4,526.0,1
15560.0,153.52,2,72,10,32,76.76,36.0,3
15561.0,1133.8,4,1067,44,18,283.45,266.75,3
15562.0,536.88,2,521,31,59,268.44,260.5,3
15563.0,1459.02,3,1504,111,149,486.34,501.3333333333333,3
15564.0,70.74000000000001,2,42,4,98,35.370000000000005,21.0,3
15566.0,227.87,2,153,9,27,113.935,76.5,3
15569.0,2207.74,5,1068,102,25,441.54799999999994,213.6,3
15570.0,5105.32,14,2181,302,4,364.6657142857143,155.78571428571428,0
15571.0,3241.92,10,2147,410,21,324.192,214.7,0
15572.0,1431.78,3,876,113,15,477.26,292.0,3
15573.0,617.63,3,415,104,253,205.87666666666667,138.33333333333334,1
15574.0,774.84,3,577,159,7,258.28000000000003,192.33333333333334,3
15575.0,30.1,1,6,3,254,30.1,6.0,1
15577.0,137.15,2,31,20,358,68.575,15.5,1
15579.0,923.03,3,596,106,18,307.6766666666667,198.66666666666666,3
15580.0,1375.39,8,955,150,11,171.92375,119.375,0
15581.0,4067.97,26,2849,456,1,156.4603846153846,109.57692307692308,0
15583.0,95.96,1,56,37,11,95.96,56.0,3
15584.0,547.34,2,170,93,34,273.67,85.0,3
15586.0,1139.1,3,1338,30,227,379.7,446.0,1
15587.0,608.4000000000001,3,216,3,27,202.80000000000004,72.0,3
15588.0,579.6,1,96,4,312,579.6,96.0,1
15590.0,1496.6,5,832,75,17,299.32,166.4,3
15591.0,217.9,3,58,6,217,72.63333333333334,19.333333333333332,1
15595.0,357.6,1,144,4,122,357.6,144.0,3
15596.0,1723.45,5,815,65,0,344.69,163.0,3
15597.0,238.8,1,114,15,210,238.8,114.0,1
15598.0,307.34,1,244,22,62,307.34,244.0,3
15599.0,488.32,1,380,31,80,488.32,380.0,3
15600.0,1199.31,4,657,55,63,299.8275,164.25,3
15601.0,8183.56,17,6078,161,7,481.3858823529412,357.52941176470586,0
15602.0,1932.64,8,1212,47,3,241.58,151.5,3
15603.0,40.0,1,32,2,283,40.0,32.0,1
15605.0,738.57,5,271,37,8,147.714,54.2,3
15606.0,2310.83,8,723,47,25,288.85375,90.375,3
15607.0,1604.21,8,1268,83,178,200.52625,158.5,1
15608.0,692.3,1,548,45,50,692.3,548.0,3
15611.0,1405.83,13,243,24,18,108.14076923076922,18.692307692307693,3
15613.0,433.72,1,700,27,245,433.72,700.0,1
15614.0,3147.36,4,1632,73,72,786.84,408.0,3
15615.0,10974.23,24,6582,193,25,457.2595833333333,274.25,0
15616.0,317.11,1,137,13,73,317.11,137.0,3
15617.0,828.5500000000001,3,485,41,31,276.18333333333334,161.66666666666666,3
15620.0,389.18,1,334,29,44,389.18,334.0,3
15622.0,4143.05,8,2417,197,62,517.88125,302.125,0
15623.0,2136.02,7,962,77,28,305.1457142857143,137.42857142857142,3
15625.0,1702.14,5,1832,78,11,340.428,366.4,3
15626.0,391.72,1,372,31,56,391.72,372.0,3
15627.0,566.9,2,344,23,92,283.45,172.0,3
15628.0,2782.02,9,1925,86,1,309.11333333333334,213.88888888888889,3
15629.0,2240.9,4,1518,39,85,560.225,379.5,3
15630.0,295.05,1,187,20,279,295.05,187.0,1
15631.0,596.67,1,525,39,277,596.67,525.0,1
15633.0,4335.96,13,2048,77,144,333.5353846153846,157.53846153846155,3
15634.0,311.1,1,128,19,18,311.1,128.0,3
15635.0,100.35,1,5,2,30,100.35,5.0,3
15636.0,719.82,2,276,27,72,359.91,138.0,3
15637.0,574.23,4,523,23,48,143.5575,130.75,3
15638.0,2265.2,6,1134,20,13,377.5333333333333,189.0,3
15639.0,639.76,2,526,40,86,319.88,263.0,3
15640.0,11411.92,15,5748,139,7,760.7946666666667,383.2,0
15641.0,3458.35,8,2860,168,31,432.29375,357.5,0
15642.0,105.78000000000002,1,270,6,364,105.78000000000002,270.0,1
15645.0,443.16,2,140,16,49,221.58,70.0,3
15646.0,526.97,3,657,50,7,175.65666666666667,219.0,3
15647.0,169.0,1,124,11,50,169.0,124.0,3
15649.0,1354.35,3,293,8,2,451.45,97.66666666666667,3
15650.0,553.88,2,210,33,156,276.94,105.0,1
15651.0,612.76,2,392,28,55,306.38,196.0,3
15652.0,1068.2,4,449,76,22,267.05,112.25,3
15658.0,1399.37,4,449,58,7,349.8425,112.25,3
15659.0,226.04,2,50,8,21,113.02,25.0,3
15660.0,1212.13,7,843,44,0,173.1614285714286,120.42857142857143,3
15661.0,906.15,6,543,26,14,151.025,90.5,3
15662.0,283.73,2,145,12,296,141.865,72.5,1
15664.0,867.6,3,373,46,84,289.2,124.33333333333333,3
15665.0,1764.86,3,1123,122,46,588.2866666666666,374.3333333333333,3
15666.0,632.9399999999999,2,469,62,107,316.46999999999997,234.5,3
15670.0,152.15,1,41,7,191,152.15,41.0,1
15672.0,45.3,1,10,3,360,45.3,10.0,1
15673.0,3478.09,5,1823,95,86,695.618,364.6,3
15674.0,4501.63,8,2373,199,52,562.70375,296.625,0
15675.0,218.35,1,97,14,39,218.35,97.0,3
15677.0,648.4,2,356,32,56,324.2,178.0,3
15678.0,1473.24,2,838,67,30,736.62,419.0,3
15680.0,3173.9,8,2122,128,1,396.7375,265.25,0
15681.0,1563.54,9,576,23,14,173.72666666666666,64.0,3
15682.0,318.24,2,222,25,234,159.12,111.0,1
15683.0,330.79,1,201,16,108,330.79,201.0,3
15684.0,173.95,3,77,9,182,57.98333333333333,25.666666666666668,1
15685.0,55.98,1,36,17,85,55.98,36.0,3
15686.0,90.0,1,72,1,55,90.0,72.0,3
15688.0,190.57,1,95,26,53,190.57,95.0,3
15689.0,266.93,1,123,15,252,266.93,123.0,1
15691.0,434.5,3,140,10,29,144.83333333333334,46.666666666666664,3
15693.0,37.5,1,30,1,294,37.5,30.0,1
15694.0,4331.41,12,981,43,0,360.9508333333333,81.75,3
15695.0,721.06,2,272,35,232,360.53,136.0,1
15696.0,1170.11,5,371,36,58,234.022,74.2,3
15697.0,246.75,1,127,14,324,246.75,127.0,1
15698.0,46.2,1,60,2,259,46.2,60.0,1
15702.0,140.39,2,103,30,111,70.195,51.5,3
15704.0,1441.04,2,681,75,137,720.52,340.5,3
15708.0,969.19,3,369,57,4,323.06333333333333,123.0,3
15709.0,194.6,1,48,20,224,194.6,48.0,1
15710.0,898.87,1,641,110,52,898.87,641.0,3
15711.0,420.25,2,199,25,191,210.125,99.5,1
15712.0,2400.05,7,791,69,14,342.86428571428576,113.0,3
15713.0,654.09,3,360,39,1,218.03,120.0,3
15714.0,453.93,3,175,14,88,151.31,58.333333333333336,3
15715.0,658.02,5,246,33,190,131.60399999999998,49.2,1
15716.0,1913.55,8,1070,141,4,239.19375,133.75,0
15717.0,456.7000000000001,4,154,13,56,114.17500000000003,38.5,3
15718.0,293.79,1,95,18,175,293.79,95.0,1
15719.0,5165.9,18,2638,283,16,286.9944444444444,146.55555555555554,0
15720.0,140.49,1,46,25,185,140.49,46.0,1
15722.0,3022.79,6,1256,74,80,503.79833333333335,209.33333333333334,3
15723.0,740.0,3,354,77,46,246.66666666666666,118.0,3
15724.0,92.6,1,44,6,35,92.6,44.0,3
15726.0,321.91,1,123,23,25,321.91,123.0,3
15727.0,4212.65,8,2845,278,22,526.58125,355.625,0
15728.0,544.6,2,132,10,14,272.3,66.0,3
15729.0,107.55,2,19,5,35,53.775,9.5,3
15730.0,605.7,2,372,40,16,302.85,186.0,3
15731.0,125.3,1,122,8,188,125.3,122.0,1
15732.0,1387.95,9,1146,53,7,154.21666666666667,127.33333333333333,3
15734.0,923.85,2,170,14,71,461.925,85.0,3
15735.0,327.68,1,206,19,56,327.68,206.0,3
15736.0,1767.12,2,1208,95,70,883.56,604.0,3
15738.0,8560.550000000001,26,6303,64,7,329.2519230769231,242.42307692307693,0
15741.0,208.62,2,70,11,93,104.31,35.0,3
15742.0,156.87,1,51,41,254,156.87,51.0,1
15747.0,1553.17,6,878,78,10,258.8616666666667,146.33333333333334,3
15748.0,465.4500000000001,2,211,16,84,232.72500000000005,105.5,3
15750.0,4330.461,12,2806,250,1,360.87175,233.83333333333334,0
15751.0,1380.44,11,443,90,95,125.49454545454546,40.27272727272727,3
15752.0,1557.96,3,985,174,7,519.32,328.3333333333333,0
15754.0,2579.04,6,1563,90,128,429.84,260.5,3
15755.0,3628.87,11,2607,181,14,329.8972727272727,237.0,0
15757.0,2225.94,4,1266,127,21,556.485,316.5,3
15759.0,577.8900000000001,4,463,7,146,144.47250000000003,115.75,1
15760.0,13916.34,2,2,1,265,6958.17,1.0,1
15761.0,143.05,1,31,5,77,143.05,31.0,3
15764.0,1223.11,2,895,69,69,611.555,447.5,3
15765.0,370.63,1,335,25,301,370.63,335.0,1
15766.0,516.0,2,164,15,91,258.0,82.0,3
15768.0,14685.06,31,3971,416,111,473.7116129032258,128.09677419354838,0
15769.0,32451.6,21,19432,11,6,1545.3142857142857,925.3333333333334,0
15770.0,321.45,1,67,18,247,321.45,67.0,1
15771.0,1006.54,3,512,26,239,335.5133333333333,170.66666666666666,1
15772.0,280.88,1,110,16,53,280.88,110.0,3
15773.0,138.84,1,99,37,44,138.84,99.0,3
15774.0,1017.54,5,378,69,53,203.50799999999998,75.6,3
15775.0,45.6,1,192,2,266,45.6,192.0,1
15777.0,715.5,3,221,15,31,238.5,73.66666666666667,3
15778.0,307.95,1,101,17,66,307.95,101.0,3
15779.0,124.08,2,20,8,98,62.04,10.0,3
15782.0,1399.36,1,980,18,65,1399.36,980.0,3
15784.0,848.3299999999999,2,381,33,102,424.16499999999996,190.5,3
15785.0,3640.96,11,2867,78,14,330.99636363636364,260.6363636363636,3
15786.0,3582.62,2,2617,166,52,1791.31,1308.5,3
15788.0,221.83,1,115,14,143,221.83,115.0,1
15789.0,1610.71,5,2061,90,66,322.142,412.2,3
15791.0,1995.65,3,1239,73,164,665.2166666666667,413.0,1
15792.0,933.84,2,606,57,34,466.92,303.0,3
15793.0,1433.96,5,1132,9,13,286.79200000000003,226.4,3
15794.0,777.0,2,288,15,371,388.5,144.0,1
15795.0,1369.86,7,830,74,65,195.6942857142857,118.57142857142857,3
15796.0,2463.02,9,873,107,9,273.6688888888889,97.0,3
15797.0,613.6800000000001,2,408,4,216,306.84000000000003,204.0,1
15798.0,1535.37,3,915,73,127,511.78999999999996,305.0,3
15799.0,537.2,1,386,54,53,537.2,386.0,3
15800.0,530.18,5,243,97,88,106.03599999999999,48.6,3
15803.0,1513.84,3,740,42,80,504.6133333333333,246.66666666666666,3
15805.0,4660.75,13,2838,176,20,358.5192307692308,218.30769230769232,0
15807.0,913.62,2,1102,40,43,456.81,551.0,3
15808.0,14482.03,18,5775,314,4,804.5572222222222,320.8333333333333,0
15809.0,758.67,2,399,22,94,379.335,199.5,3
15810.0,1607.06,4,792,48,21,401.765,198.0,3
15811.0,1557.38,2,805,120,0,778.69,402.5,3
15812.0,3400.33,7,2528,57,70,485.76142857142855,361.14285714285717,3
15814.0,689.11,2,457,23,28,344.555,228.5,3
15816.0,144.14999999999998,2,54,11,177,72.07499999999999,27.0,1
15817.0,2766.4,3,1596,133,55,922.1333333333333,532.0,3
15818.0,340.5,1,284,11,223,340.5,284.0,1
15819.0,2029.34,6,1571,110,66,338.2233333333333,261.8333333333333,3
15822.0,954.59,4,575,25,128,238.6475,143.75,3
15823.0,3882.17,3,1774,155,7,1294.0566666666666,591.3333333333334,3
15824.0,890.94,2,478,24,88,445.47,239.0,3
15826.0,943.97,1,861,51,203,943.97,861.0,1
15827.0,1957.98,16,942,73,7,122.37375,58.875,0
15828.0,1108.82,1,367,74,10,1108.82,367.0,3
15833.0,80.4,1,24,5,372,80.4,24.0,1
15834.0,1539.24,3,854,105,11,513.08,284.6666666666667,3
15837.0,385.03,1,216,28,120,385.03,216.0,3
15838.0,40519.92,16,46296,11,2,2532.495,2893.5,0
15841.0,1518.35,5,1449,41,21,303.66999999999996,289.8,3
15842.0,548.8,2,296,24,28,274.4,148.0,3
15845.0,714.51,3,202,36,171,238.17,67.33333333333333,1
15846.0,107.01,1,79,27,20,107.01,79.0,3
15847.0,433.3,3,194,22,63,144.43333333333334,64.66666666666667,3
15848.0,137.99,1,45,34,256,137.99,45.0,1
15850.0,771.87,4,1036,197,11,192.9675,259.0,0
15851.0,109.73,1,67,8,161,109.73,67.0,1
15852.0,96.55,1,12,11,161,96.55,12.0,1
15854.0,2609.16,9,765,83,11,289.90666666666664,85.0,3
15855.0,340.48,1,242,15,111,340.48,242.0,3
15856.0,17703.63,26,9359,182,0,680.9088461538462,359.96153846153845,0
15857.0,273.48,1,276,10,65,273.48,276.0,3
15858.0,2508.77,9,1751,203,2,278.7522222222222,194.55555555555554,0
15859.0,438.46,1,174,22,67,438.46,174.0,3
15860.0,1498.8,10,894,169,3,149.88,89.4,0
